Force_Target_N,Force_Actual_N,Stress_N_per_cm2,Aspect_Ratio_b_a,muscle_b_cm,muscle_a_cm,Volume_cm3,Am,Rho,Initial_Length_cm,Prestretch_Final_Length_cm,Prestretch_Elongation_cm,Prestretch_Strain,Max_Length_cm,Min_Length_cm,ROM_cm,Contraction_Strain,Completed_Date
45,80.813333,3.73944137,6.8800,31.983544,4.648771,691.2,450,10.575,31.983544000000016,54.5871588528404,22.603614852840384,.706726,2996.972124546984,0.04276735572033204,2996.92935719126366796,93.702228,Do 5. Mär 21:53:51 CET 2026
36,64.650666,2.99155307,6.8800,31.983544,4.648771,691.2,450,10.616,31.983544000000016,49.24513912224897,17.261595122248954,.539702,2905.0167592290736,0.04750466612831332,2904.96925456294528668,90.826996,Do 5. Mär 22:06:53 CET 2026
30,53.875555,2.49296089,6.8800,31.983544,4.648771,691.2,450,10.616,31.983544000000016,45.01124077773982,13.027696777739804,.407324,769.8645581330424,40.21507253596789,729.64948559707451,22.813278,Do 5. Mär 22:08:26 CET 2026
42,75.425777,3.49014525,6.8800,31.983544,4.648771,691.2,450,10.616,31.983544000000016,53.00236355748706,21.018819557487044,.657176,3266.6531216669914,0.04170003723822447,3266.61142162975317553,102.134129,Do 5. Mär 22:08:53 CET 2026
45,80.813333,3.73944137,6.8800,31.983544,4.648771,691.2,450,10.616,31.983544000000016,54.5871588528404,22.603614852840384,.706726,2975.0012500733137,0.05178518030800433,2974.94946489300569567,93.015003,Do 5. Mär 22:09:04 CET 2026
39,70.038221,3.24084914,6.8800,31.983544,4.648771,691.2,450,10.575,31.983544000000016,51.21854277080697,19.234998770806954,.601402,3770.6560937770237,0.15973136705402793,3770.49636240996967207,117.888635,Do 5. Mär 22:09:57 CET 2026
33,59.263110,2.74225696,6.8800,31.983544,4.648771,691.2,450,10.616,31.983544000000016,47.140107624016466,15.156563624016450,.473886,1136.7203662070103,0.16540573120917457,1136.55496047580112543,35.535616,Do 5. Mär 22:12:44 CET 2026
42,75.425777,3.49014525,6.8800,31.983544,4.648771,691.2,450,10.575,31.983544000000016,53.00236355748706,21.018819557487044,.657176,3289.2171189262504,0.1820116331484155,3289.0351072931019845,102.835230,Do 5. Mär 22:13:40 CET 2026
39,70.038221,3.24084914,6.8800,31.983544,4.648771,691.2,450,10.616,31.983544000000016,51.21854277080697,19.234998770806954,.601402,3745.7657987013954,0.14630787608345372,3745.61949082531194628,117.110833,Do 5. Mär 22:16:23 CET 2026
0,0,0,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,31.983544000000016,0,0,32.080706207880105,30.497629677666755,1.583076530213350,.049496,Do 5. Mär 22:42:44 CET 2026
3,5.387555,.24929606,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,32.74386653297627,.760322532976254,.023772,32.87486895672384,31.094672572578734,1.780196384145106,.055659,Do 5. Mär 22:44:07 CET 2026
6,10.775111,.49859217,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,33.57951060091258,1.595966600912564,.049899,33.73624597884789,31.745962294243405,1.990283684604485,.062228,Do 5. Mär 22:45:42 CET 2026
9,16.162666,.74788824,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,34.50354608427846,2.520002084278444,.078790,34.63776683299631,32.46782822804397,2.16993860495234,.067845,Do 5. Mär 22:50:03 CET 2026
12,21.550222,.99718435,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,35.53195258936078,3.548408589360764,.110944,35.76849749941733,33.16090313149071,2.60759436792662,.081529,Do 5. Mär 22:51:03 CET 2026
15,26.937777,1.24648042,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,36.68406593956317,4.700521939563154,.146966,36.95058607508981,33.86846221448628,3.08212386060353,.096365,Do 5. Mär 22:53:09 CET 2026
18,32.325333,1.49577653,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,37.98256019345788,5.999016193457864,.187565,38.22381055693371,34.991296835181885,3.232513721751825,.101068,Do 5. Mär 22:56:29 CET 2026
36,64.650666,2.99155307,6.8800,31.983544,4.648771,691.2,500,10.493,31.983544000000016,49.24513912224897,17.261595122248954,.539702,522.857982430999,0.08096443317929924,522.77701799781970076,16.345187,Do 5. Mär 22:56:34 CET 2026
30,53.875555,2.49296089,6.8800,31.983544,4.648771,691.2,500,10.493,31.983544000000016,45.01124077773982,13.027696777739804,.407324,208.79943620000725,39.92317999530823,168.87625620469902,5.280098,Do 5. Mär 22:56:58 CET 2026
21,37.712888,1.74507260,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,39.45204624113059,7.468502241130574,.233510,39.67977466861078,35.74522222571862,3.93455244289216,.123018,Do 5. Mär 22:59:31 CET 2026
33,59.263110,2.74225696,6.8800,31.983544,4.648771,691.2,500,10.493,31.983544000000016,47.140107624016466,15.156563624016450,.473886,4797.855889909022,0.05548624161639623,4797.80040366740560377,150.008404,Do 5. Mär 22:59:52 CET 2026
27,48.487999,2.24366478,6.8800,31.983544,4.648771,691.2,500,10.493,31.983544000000016,42.9763471083231,10.992803108323084,.343701,42.97634848851732,35.22840895430631,7.74793953421101,.242247,Do 5. Mär 23:05:38 CET 2026
24,43.100444,1.99436871,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,41.1142376613202,9.130693661320184,.285480,41.11423856829162,36.035051090390596,5.079187477901024,.158806,Do 5. Mär 23:06:11 CET 2026
42,75.425777,3.49014525,6.8800,31.983544,4.648771,691.2,500,10.493,31.983544000000016,53.00236355748706,21.018819557487044,.657176,5349.419698418757,0.29688156368251045,5349.12281685507448955,167.246094,Do 5. Mär 23:13:40 CET 2026
27,48.487999,2.24366478,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,42.9763471083231,10.992803108323084,.343701,42.97634849343847,35.267521499199276,7.708826994239194,.241024,Do 5. Mär 23:14:45 CET 2026
39,70.038221,3.24084914,6.8800,31.983544,4.648771,691.2,500,10.493,31.983544000000016,51.21854277080697,19.234998770806954,.601402,3816.416129305614,0.12904295566924703,3816.28708634994475297,119.320331,Do 5. Mär 23:16:59 CET 2026
45,80.813333,3.73944137,6.8800,31.983544,4.648771,691.2,500,10.493,31.983544000000016,54.5871588528404,22.603614852840384,.706726,3028.3465608177,0.1722917410685409,3028.1742690766314591,94.679134,Do 5. Mär 23:17:35 CET 2026
0,0,0,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,31.983544000000016,0,0,32.08079644327215,30.499861526165272,1.580934917106878,.049429,Do 5. Mär 23:18:27 CET 2026
3,5.387555,.24929606,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,32.74386653297627,.760322532976254,.023772,32.874322161282926,31.098437769732083,1.775884391550843,.055524,Do 5. Mär 23:19:58 CET 2026
30,53.875555,2.49296089,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,45.01124077773982,13.027696777739804,.407324,197.1070353106141,39.876354477172484,157.230680833441616,4.915986,Do 5. Mär 23:22:44 CET 2026
36,64.650666,2.99155307,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,49.24513912224897,17.261595122248954,.539702,5697.175089792749,0.30584919586165343,5696.86924059688734657,178.118761,Do 5. Mär 23:24:11 CET 2026
33,59.263110,2.74225696,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,47.140107624016466,15.156563624016450,.473886,4615.455321886396,0.250041769389297,4615.205280117006703,144.299370,Do 5. Mär 23:24:24 CET 2026
6,10.775111,.49859217,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,33.57951060091258,1.595966600912564,.049899,33.735520759115836,31.74961000259056,1.985910756525276,.062091,Do 5. Mär 23:25:06 CET 2026
9,16.162666,.74788824,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,34.50354608427846,2.520002084278444,.078790,34.63679730605824,32.47287101140718,2.16392629465106,.067657,Do 5. Mär 23:28:45 CET 2026
12,21.550222,.99718435,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,35.53195258936078,3.548408589360764,.110944,35.768212564639185,33.15699537510192,2.611217189537265,.081642,Do 5. Mär 23:30:54 CET 2026
42,75.425777,3.49014525,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,53.00236355748706,21.018819557487044,.657176,3330.6660520584683,0.1089913602826482,3330.5570606981856518,104.133458,Do 5. Mär 23:42:40 CET 2026
45,80.813333,3.73944137,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,54.5871588528404,22.603614852840384,.706726,3004.9696098690874,0.21051220585423153,3004.75909766323316847,93.947034,Do 5. Mär 23:43:42 CET 2026
39,70.038221,3.24084914,6.8800,31.983544,4.648771,691.2,500,10.534,31.983544000000016,51.21854277080697,19.234998770806954,.601402,3790.0337504913505,0.04474391774252126,3789.98900657360797874,118.498094,Do 5. Mär 23:44:29 CET 2026
15,26.937777,1.24648042,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,36.68406593956317,4.700521939563154,.146966,36.949047104973374,33.88342290680484,3.065624198168534,.095850,Do 5. Mär 23:57:32 CET 2026
18,32.325333,1.49577653,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,37.98256019345788,5.999016193457864,.187565,38.22189328291783,34.99638682193191,3.22550646098592,.100848,Fr 6. Mär 00:00:11 CET 2026
21,37.712888,1.74507260,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,39.45204624113059,7.468502241130574,.233510,39.679964255973275,35.75065830166043,3.929305954312845,.122853,Fr 6. Mär 00:02:11 CET 2026
24,43.100444,1.99436871,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,41.1142376613202,9.130693661320184,.285480,41.11423857087603,36.047776274541846,5.066462296334184,.158408,Fr 6. Mär 00:16:02 CET 2026
0,0,0,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,31.983544000000016,0,0,32.0808893843029,30.502124743917918,1.578764640384982,.049361,Fr 6. Mär 00:16:29 CET 2026
3,5.387555,.24929606,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,32.74386653297627,.760322532976254,.023772,32.87395708189687,31.10048256428671,1.77347451761016,.055449,Fr 6. Mär 00:16:37 CET 2026
30,53.875555,2.49296089,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,45.01124077773982,13.027696777739804,.407324,730.1974986473391,40.19042643858667,690.00707220875243,21.573815,Fr 6. Mär 00:19:08 CET 2026
36,64.650666,2.99155307,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,49.24513912224897,17.261595122248954,.539702,6584.771245399381,0.49845162293001266,6584.27279377645098734,205.864390,Fr 6. Mär 00:20:46 CET 2026
27,48.487999,2.24366478,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,42.9763471083231,10.992803108323084,.343701,42.976348497592944,35.307054410291755,7.669294087301189,.239788,Fr 6. Mär 00:23:09 CET 2026
6,10.775111,.49859217,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,33.57951060091258,1.595966600912564,.049899,33.73483151481284,31.753128657217598,1.981702857595242,.061960,Fr 6. Mär 00:25:20 CET 2026
33,59.263110,2.74225696,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,47.140107624016466,15.156563624016450,.473886,2954.4199297701857,0.2381155108994085,2954.1818142592862915,92.365680,Fr 6. Mär 00:25:34 CET 2026
9,16.162666,.74788824,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,34.50354608427846,2.520002084278444,.078790,34.63598479310627,32.476502633605975,2.159482159500295,.067518,Fr 6. Mär 00:27:29 CET 2026
12,21.550222,.99718435,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,35.53195258936078,3.548408589360764,.110944,35.76797056532881,33.153683676169585,2.614286889159225,.081738,Fr 6. Mär 00:29:27 CET 2026
15,26.937777,1.24648042,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,36.68406593956317,4.700521939563154,.146966,36.94708615776342,33.89822328621076,3.04886287155266,.095325,Fr 6. Mär 00:32:06 CET 2026
18,32.325333,1.49577653,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,37.98256019345788,5.999016193457864,.187565,38.218201365841644,35.00191870816353,3.216282657678114,.100560,Fr 6. Mär 00:33:47 CET 2026
39,70.038221,3.24084914,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,51.21854277080697,19.234998770806954,.601402,3763.960528170882,0.2182572644540187,3763.7422709064279813,117.677461,Fr 6. Mär 00:38:48 CET 2026
42,75.425777,3.49014525,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,53.00236355748706,21.018819557487044,.657176,3306.773050197023,0.23618279097629966,3306.53686740604670034,103.382441,Fr 6. Mär 00:41:23 CET 2026
21,37.712888,1.74507260,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,39.45204624113059,7.468502241130574,.233510,39.68023843755977,35.75758285366097,3.92265558389880,.122646,Fr 6. Mär 00:41:50 CET 2026
45,80.813333,3.73944137,6.8800,31.983544,4.648771,691.2,500,10.575,31.983544000000016,54.5871588528404,22.603614852840384,.706726,2981.7597475188777,0.13434176179355745,2981.62540575708414255,93.223734,Fr 6. Mär 00:42:15 CET 2026
24,43.100444,1.99436871,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,41.1142376613202,9.130693661320184,.285480,41.11423857333889,36.05658355006752,5.05765502327137,.158133,Fr 6. Mär 00:48:52 CET 2026
30,53.875555,2.49296089,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,45.01124077773982,13.027696777739804,.407324,718.5263551692577,40.188806786494204,678.337548382763496,21.208955,Fr 6. Mär 00:53:35 CET 2026
33,59.263110,2.74225696,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,47.140107624016466,15.156563624016450,.473886,3447.3827302361724,0.3226420800231449,3447.0600881561492551,107.776051,Fr 6. Mär 00:54:42 CET 2026
0,0,0,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,31.983544000000016,0,0,32.087188189648664,30.475477039409654,1.611711150239010,.050391,Fr 6. Mär 00:54:46 CET 2026
39,70.038221,3.24084914,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,51.21854277080697,19.234998770806954,.601402,3738.050707225199,0.10366642333988012,3737.94704080185911988,116.870945,Fr 6. Mär 00:58:04 CET 2026
27,48.487999,2.24366478,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,42.9763471083231,10.992803108323084,.343701,42.976348501683354,35.35474943756194,7.621599064121414,.238297,Fr 6. Mär 00:58:33 CET 2026
36,64.650666,2.99155307,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,49.24513912224897,17.261595122248954,.539702,461.86947483471187,0.05778790382422358,461.81168693088764642,14.439040,Fr 6. Mär 00:59:15 CET 2026
3,5.387555,.24929606,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,32.74386653297627,.760322532976254,.023772,32.889062488781434,31.075911686404382,1.813150802377052,.056690,Fr 6. Mär 01:07:54 CET 2026
42,75.425777,3.49014525,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,53.00236355748706,21.018819557487044,.657176,3283.2874973029107,0.10550481727608713,3283.18199248563461287,102.652226,Fr 6. Mär 01:07:58 CET 2026
45,80.813333,3.73944137,6.8800,31.983544,4.648771,691.2,500,10.616,31.983544000000016,54.5871588528404,22.603614852840384,.706726,2907.5930907833813,0.03905009777445457,2907.55404068560684543,90.907813,Fr 6. Mär 01:10:02 CET 2026
6,10.775111,.49859217,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,33.57951060091258,1.595966600912564,.049899,33.73937471523121,31.721013423751938,2.018361291479272,.063106,Fr 6. Mär 01:11:58 CET 2026
9,16.162666,.74788824,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,34.50354608427846,2.520002084278444,.078790,34.655862498156964,32.41777353162331,2.238088966533654,.069976,Fr 6. Mär 01:15:30 CET 2026
12,21.550222,.99718435,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,35.53195258936078,3.548408589360764,.110944,35.795740703345295,33.05962775790901,2.736112945436285,.085547,Fr 6. Mär 01:29:45 CET 2026
15,26.937777,1.24648042,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,36.68406593956317,4.700521939563154,.146966,36.97716933201437,33.87236589106299,3.10480344095138,.097075,Fr 6. Mär 01:33:36 CET 2026
18,32.325333,1.49577653,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,37.98256019345788,5.999016193457864,.187565,38.24146218684306,34.91391749275864,3.32754469408442,.104039,Fr 6. Mär 01:36:40 CET 2026
21,37.712888,1.74507260,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,39.45204624113059,7.468502241130574,.233510,39.67642433313525,35.48921578918063,4.18720854395462,.130917,Fr 6. Mär 01:40:21 CET 2026
0,0,0,6.8800,31.983544,4.648771,691.2,550,10.534,31.983544000000016,31.983544000000016,0,0,32.08716778964245,30.47696310130242,1.61020468834003,.050344,Fr 6. Mär 01:49:32 CET 2026
24,43.100444,1.99436871,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,41.1142376613202,9.130693661320184,.285480,41.11423867864355,35.94744013849635,5.16679854014720,.161545,Fr 6. Mär 01:49:46 CET 2026
27,48.487999,2.24366478,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,42.9763471083231,10.992803108323084,.343701,1370.1422809354149,39.03099049992718,1331.11129043548772,41.618630,Fr 6. Mär 01:49:47 CET 2026
3,5.387555,.24929606,6.8800,31.983544,4.648771,691.2,550,10.534,31.983544000000016,32.74386653297627,.760322532976254,.023772,32.889068329256425,31.077721627904513,1.811346701351912,.056633,Fr 6. Mär 01:50:23 CET 2026
6,10.775111,.49859217,6.8800,31.983544,4.648771,691.2,550,10.534,31.983544000000016,33.57951060091258,1.595966600912564,.049899,33.738636153265354,31.724274961065106,2.014361192200248,.062981,Fr 6. Mär 01:52:32 CET 2026
33,59.263110,2.74225696,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,47.140107624016466,15.156563624016450,.473886,3259.385304578126,44.92329943295495,3214.46200514517105,100.503621,Fr 6. Mär 01:52:35 CET 2026
9,16.162666,.74788824,6.8800,31.983544,4.648771,691.2,550,10.534,31.983544000000016,34.50354608427846,2.520002084278444,.078790,34.65595198046561,32.423893032760134,2.232058947705476,.069787,Fr 6. Mär 01:53:01 CET 2026
30,53.875555,2.49296089,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,45.01124077773982,13.027696777739804,.407324,389.19009918212873,0.06105512453788378,389.12904405759084622,12.166539,Fr 6. Mär 01:54:55 CET 2026
36,64.650666,2.99155307,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,49.24513912224897,17.261595122248954,.539702,2483.158032302102,0.02620978511131739,2483.13182251699068261,77.637794,Fr 6. Mär 01:58:57 CET 2026
39,70.038221,3.24084914,6.8800,31.983544,4.648771,691.2,550,10.493,31.983544000000016,51.21854277080697,19.234998770806954,.601402,2785.603699427373,0.07607299061459827,2785.52762643675840173,87.092525,Fr 6. Mär 02:01:34 CET 2026
12,21.550222,.99718435,6.8800,31.983544,4.648771,691.2,550,10.534,31.983544000000016,35.53195258936078,3.548408589360764,.110944,35.79569481983534,33.05186233509462,2.74383248474072,.085788,Fr 6. Mär 02:03:13 CET 2026
