volume_cm3,aspect_ratio_a_b,muscle_extent_y_b_cm,muscle_extent_x_a_cm,top_surface_area_cm2,force_target_N,force_actual_N,stress_N_cm2
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,9,10.443891075201833,0.04425032680587135
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,12,13.92518810026911,0.059000435741161796
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,15,17.40648512533639,0.07375054467645224
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,18,20.887782150403666,0.0885006536117427
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,21,24.369079175470944,0.10325076254703315
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,24,27.85037620053822,0.11800087148232359
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,27,31.331673225605496,0.13275098041761402
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,30,34.81297025067278,0.14750108935290449
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,33,38.294267275740054,0.16225119828819495
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,36,41.77556430080733,0.1770013072234854
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,39,45.25686132587461,0.19175141615877583
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,42,48.73815835094189,0.2065015250940663
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,45,52.219455376009165,0.22125163402935674
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,0,0.0,0.0
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,3,3.787853956322272,0.014750108935290447
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,6,7.575707912644544,0.029500217870580894
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,9,11.363561868966816,0.04425032680587134
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,12,15.151415825289089,0.05900043574116179
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,15,18.939269781611358,0.07375054467645223
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,18,22.72712373793363,0.08850065361174268
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,21,26.514977694255904,0.10325076254703314
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,24,30.302831650578177,0.11800087148232358
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,27,34.09068560690045,0.13275098041761405
